name,busNumber,startTime_iso,startTime_unix,endTime_iso,endTime_unix,drivenDistance,busRoute,energyConsumption,itcs_numberOfPassengers_mean,itcs_numberOfPassengers_min,itcs_numberOfPassengers_max,status_gridIsAvailable_mean,temperature_ambient_mean,temperature_ambient_min,temperature_ambient_max
"B183_2022-09-24_08-22-59_2022-09-24_23-37-52",183,"2022-09-24T08:22:59Z",1664007779,"2022-09-24T23:37:52Z",1664062672,240080.9,"31",1.484e+09,23.97231,0,81,0.9350749,287.6157,285.15,293.15
"B183_2022-09-25_17-23-27_2022-09-25_21-40-15",183,"2022-09-25T17:23:27Z",1664126607,"2022-09-25T21:40:15Z",1664142015,68925.82,"33",4.61726e+08,9.766666,0,33,0.9025894,286.038,283.15,293.15
"B183_2022-09-27_03-18-44_2022-09-27_17-06-21",183,"2022-09-27T03:18:44Z",1664248724,"2022-09-27T17:06:21Z",1664298381,229133.2,"46",1.334417e+09,20.19643,0,65,0.7809819,283.9434,281.15,292.15
"B183_2022-09-28_03-10-04_2022-09-28_17-32-10",183,"2022-09-28T03:10:04Z",1664334604,"2022-09-28T17:32:10Z",1664386330,205211.2,"72",1.440529e+09,27.72093,0,94,0.8923579,283.3123,281.15,291.15
"B183_2022-09-29_03-45-38_2022-09-29_22-28-22",183,"2022-09-29T03:45:38Z",1664423138,"2022-09-29T22:28:22Z",1664490502,300502.5,"33",1.892112e+09,19.83081,0,80,0.9221258,283.5436,281.15,291.15
"B183_2022-09-30_03-14-58_2022-09-30_22-45-41",183,"2022-09-30T03:14:58Z",1664507698,"2022-09-30T22:45:41Z",1664577941,287779.6,"72",1.62549e+09,26.75964,2,107,0.9141564,285.8297,282.15,291.15
"B183_2022-10-01_07-44-29_2022-10-01_23-03-42",183,"2022-10-01T07:44:29Z",1664610269,"2022-10-01T23:03:42Z",1664665422,232995.2,"72",1.534101e+09,27.47706,1,103,0.9091634,285.7833,283.15,291.912
"B183_2022-10-03_04-26-45_2022-10-03_17-34-41",183,"2022-10-03T04:26:45Z",1664771205,"2022-10-03T17:34:41Z",1664818481,215200.1,"46",1.099807e+09,21.17381,0,87,0.8498636,288.3671,285.15,292.15
"B183_2022-10-04_03-47-22_2022-10-04_18-44-12",183,"2022-10-04T03:47:22Z",1664855242,"2022-10-04T18:44:12Z",1664909052,225775.6,"83",1.18372e+09,19.96589,0,75,0.4638457,287.4165,281.15,293.15
"B183_2022-10-05_03-44-03_2022-10-05_18-30-47",183,"2022-10-05T03:44:03Z",1664941443,"2022-10-05T18:30:47Z",1664994647,212397.8,"72",1.239279e+09,24.77244,0,89,0.9201579,290.4399,282.15,297.15
"B183_2022-10-07_02-51-34_2022-10-07_10-56-08",183,"2022-10-07T02:51:34Z",1665111094,"2022-10-07T10:56:08Z",1665140168,131245.7,"33",7.23961e+08,23.28223,0,95,0.8519003,288.4349,287.15,293.15
"B183_2022-10-07_11-00-55_2022-10-07_22-39-37",183,"2022-10-07T11:00:55Z",1665140455,"2022-10-07T22:39:37Z",1665182377,186940,"33",9.563281e+08,17.85396,0,63,0.9186842,291.023,288.15,294.15
"B183_2022-10-09_08-07-11_2022-10-09_23-04-20",183,"2022-10-09T08:07:11Z",1665302831,"2022-10-09T23:04:20Z",1665356660,214291.7,"72",1.163939e+09,18.04383,1,85,0.9218651,286.9774,285.15,293.15
"B183_2022-10-10_13-39-48_2022-10-10_22-41-23",183,"2022-10-10T13:39:48Z",1665409188,"2022-10-10T22:41:23Z",1665441683,147727.1,"46",7.2291e+08,13.81322,0,42,0.6769141,290.4956,287.15,295.15
"B183_2022-10-11_03-16-53_2022-10-11_22-52-12",183,"2022-10-11T03:16:53Z",1665458213,"2022-10-11T22:52:12Z",1665528732,287699.5,"72",1.411447e+09,19.37834,0,77,0.9276517,289.9768,286.578,294.15
"B183_2022-10-12_03-20-02_2022-10-12_21-35-58",183,"2022-10-12T03:20:02Z",1665544802,"2022-10-12T21:35:58Z",1665610558,292896.2,"33",1.553978e+09,17.42894,0,75,0.9236431,288.3187,286.15,293.15
"B183_2022-10-13_04-29-09_2022-10-13_23-06-49",183,"2022-10-13T04:29:09Z",1665635349,"2022-10-13T23:06:49Z",1665702409,300356.8,"33",1.611443e+09,18.11742,0,76,0.8104711,288.87,286.15,293.15
"B183_2022-10-14_03-33-11_2022-10-14_22-25-16",183,"2022-10-14T03:33:11Z",1665718391,"2022-10-14T22:25:16Z",1665786316,300608.1,"33",1.726153e+09,16.27273,0,54,0.8901157,287.9519,286.15,293.15
"B183_2022-10-15_05-39-57_2022-10-15_17-48-39",183,"2022-10-15T05:39:57Z",1665812397,"2022-10-15T17:48:39Z",1665856119,179512,"83",8.690371e+08,12.61794,0,39,0.452119,291.6906,288.15,294.15
"B183_2022-10-15_22-31-57_2022-10-16_02-56-25",183,"2022-10-15T22:31:57Z",1665873117,"2022-10-16T02:56:25Z",1665888985,82210.31,"N2",4.073775e+08,16.25532,0,67,0.3768983,287.9496,286.15,292.15
"B183_2022-10-17_04-23-14_2022-10-17_17-22-42",183,"2022-10-17T04:23:14Z",1665980594,"2022-10-17T17:22:42Z",1666027362,191346,"83",9.864462e+08,18.28643,0,59,0.4759991,291.5923,285.15,297.15
"B183_2022-10-18_03-37-56_2022-10-18_18-45-53",183,"2022-10-18T03:37:56Z",1666064276,"2022-10-18T18:45:53Z",1666118753,225871.8,"83",1.164993e+09,22.41151,0,86,0.444216,292.3885,287.15,297.15
"B183_2022-10-19_14-00-48_2022-10-19_23-08-01",183,"2022-10-19T14:00:48Z",1666188048,"2022-10-19T23:08:01Z",1666220881,151653.5,"46",7.589912e+08,17.64943,0,53,0.8578303,289.4943,286.15,294.15
"B183_2022-10-20_05-16-30_2022-10-20_19-01-30",183,"2022-10-20T05:16:30Z",1666242990,"2022-10-20T19:01:30Z",1666292490,215812.1,"33",1.097083e+09,17.24691,1,61,0.8838003,290.185,287.15,294.15
"B183_2022-10-21_13-39-31_2022-10-21_16-43-32",183,"2022-10-21T13:39:31Z",1666359571,"2022-10-21T16:43:32Z",1666370612,48550.02,"46",2.561503e+08,9.28866,0,28,0.7838254,290.018,289.15,293.15
"B183_2022-10-21_22-35-21_2022-10-22_02-30-45",183,"2022-10-21T22:35:21Z",1666391721,"2022-10-22T02:30:45Z",1666405845,72650.61,"N2",4.400274e+08,18.64912,0,73,0.4498407,287.0316,286.15,294.15
"B183_2022-10-22_07-56-27_2022-10-22_23-02-39",183,"2022-10-22T07:56:27Z",1666425387,"2022-10-22T23:02:39Z",1666479759,246816.8,"33",1.299309e+09,15.72308,0,40,0.9052839,289.9109,286.15,294.15
"B183_2022-10-23_08-14-44_2022-10-23_23-15-05",183,"2022-10-23T08:14:44Z",1666512884,"2022-10-23T23:15:05Z",1666566905,244003.7,"33",1.298689e+09,15.22826,0,61,0.9132205,289.704,286.15,294.15
"B183_2022-10-24_13-36-28_2022-10-24_22-34-37",183,"2022-10-24T13:36:28Z",1666618588,"2022-10-24T22:34:37Z",1666650877,130846.5,"72",7.668626e+08,22.97674,0,75,0.9147105,287.0309,285.15,292.15
"B183_2022-10-25_03-04-30_2022-10-25_23-23-38",183,"2022-10-25T03:04:30Z",1666667070,"2022-10-25T23:23:38Z",1666740218,325169.9,"33",1.72492e+09,19.79745,0,78,0.8939015,288.2796,283.15,292.6765
"B183_2022-10-26_13-37-13_2022-10-26_22-58-19",183,"2022-10-26T13:37:13Z",1666791433,"2022-10-26T22:58:19Z",1666825099,146018.7,"33",7.882932e+08,18.71724,1,100,0.7723587,289.4727,286.15,293.15
"B183_2022-10-27_03-06-51_2022-10-27_22-48-26",183,"2022-10-27T03:06:51Z",1666840011,"2022-10-27T22:48:26Z",1666910906,284475.4,"72",1.594526e+09,25.10806,0,104,0.8893449,289.1077,285.15,295.15
"B183_2022-10-28_13-36-23_2022-10-28_16-37-08",183,"2022-10-28T13:36:23Z",1666964183,"2022-10-28T16:37:08Z",1666975028,38864.27,"72",2.091786e+08,36.5443,17,67,0.8546008,292.0448,291.15,293.15
"B183_2022-10-29_03-32-46_2022-10-29_14-42-58",183,"2022-10-29T03:32:46Z",1667014366,"2022-10-29T14:42:58Z",1667054578,184996.1,"33",9.944033e+08,16.37423,0,46,0.935394,289.5327,285.15,295.15
"B183_2022-10-29_14-45-45_2022-10-29_18-28-20",183,"2022-10-29T14:45:45Z",1667054745,"2022-10-29T18:28:20Z",1667068100,59022.23,"33",2.896403e+08,16.51613,0,54,0.9183139,291.3642,289.15,294.15
"B183_2022-10-30_04-08-55_2022-10-31_00-07-16",183,"2022-10-30T04:08:55Z",1667102935,"2022-10-31T00:07:16Z",1667174836,286784.1,"72",1.562048e+09,17.53457,0,70,0.7534144,287.5625,283.15,293.15
"B183_2022-10-31_04-21-29_2022-10-31_19-33-06",183,"2022-10-31T04:21:29Z",1667190089,"2022-10-31T19:33:06Z",1667244786,236828.7,"33",1.330373e+09,18.2704,0,90,0.8998135,286.6046,282.15,293.15
"B183_2022-11-01_03-50-09_2022-11-01_10-26-07",183,"2022-11-01T03:50:09Z",1667274609,"2022-11-01T10:26:07Z",1667298367,109728.4,"33",6.205471e+08,22.01394,0,93,0.7790311,287.9208,286.15,292.15
"B183_2022-11-01_10-34-28_2022-11-01_19-20-31",183,"2022-11-01T10:34:28Z",1667298868,"2022-11-01T19:20:31Z",1667330431,135353,"33",7.483329e+08,23.31154,1,88,0.9055253,289.7567,287.15,291.15
"B183_2022-11-02_04-43-39_2022-11-02_17-53-09",183,"2022-11-02T04:43:39Z",1667364219,"2022-11-02T17:53:09Z",1667411589,208438.5,"33",1.195072e+09,27.14122,0,95,0.8695405,287.4259,286.15,292.15
"B183_2022-11-03_04-07-41_2022-11-03_20-00-45",183,"2022-11-03T04:07:41Z",1667448461,"2022-11-03T20:00:45Z",1667505645,255284.1,"33",1.457685e+09,21.60682,0,94,0.8898138,284.0649,280.15,291.15
"B183_2022-11-04_03-48-05_2022-11-04_19-55-36",183,"2022-11-04T03:48:05Z",1667533685,"2022-11-04T19:55:36Z",1667591736,232974.4,"72",1.412744e+09,22.6855,0,60,0.8166472,284.4366,281.15,292.15
"B183_2022-11-04_23-32-41_2022-11-05_03-55-09",183,"2022-11-04T23:32:41Z",1667604761,"2022-11-05T03:55:09Z",1667620509,81833.34,"N2",4.541129e+08,12.34043,0,48,0.4666328,281.4762,280.15,289.15
"B183_2022-11-05_23-39-55_2022-11-06_03-33-53",183,"2022-11-05T23:39:55Z",1667691595,"2022-11-06T03:33:53Z",1667705633,76530.14,"N4",4.923785e+08,17.27536,0,46,0.4283781,279.9639,278.15,293.15
"B183_2022-11-07_04-20-31_2022-11-07_17-59-12",183,"2022-11-07T04:20:31Z",1667794831,"2022-11-07T17:59:12Z",1667843952,226954.6,"46",1.239046e+09,17.83826,0,58,0.9256138,285.5823,279.15,293.15
"B183_2022-11-08_04-46-09_2022-11-08_19-43-52",183,"2022-11-08T04:46:09Z",1667882769,"2022-11-08T19:43:52Z",1667936632,226214.8,"83",1.373489e+09,28.5872,1,94,0.4611986,284.3089,279.15,293.15
"B183_2022-11-09_05-05-42_2022-11-09_22-26-03",183,"2022-11-09T05:05:42Z",1667970342,"2022-11-09T22:26:03Z",1668032763,251650.7,"72",1.623373e+09,26.39966,1,100,0.9151421,285.0939,282.15,291.731
"B183_2022-11-10_04-43-58_2022-11-10_19-43-47",183,"2022-11-10T04:43:58Z",1668055438,"2022-11-10T19:43:47Z",1668109427,222873.8,"83",1.312938e+09,28.10934,0,106,0.4270976,284.6439,281.3228,293.15
"B183_2022-11-11_03-50-59_2022-11-11_19-59-40",183,"2022-11-11T03:50:59Z",1668138659,"2022-11-11T19:59:40Z",1668196780,230939.2,"72",1.393171e+09,21.76892,0,79,0.8683631,284.1047,281.15,291.15
"B183_2022-11-12_00-07-31_2022-11-12_03-13-05",183,"2022-11-12T00:07:31Z",1668211651,"2022-11-12T03:13:05Z",1668222785,59558.57,"N1",3.441583e+08,21.94737,0,55,0.4664571,282.4791,280.4085,292.15
"B183_2022-11-12_23-52-58_2022-11-13_03-21-31",183,"2022-11-12T23:52:58Z",1668297178,"2022-11-13T03:21:31Z",1668309691,59771.18,"N1",3.370254e+08,16.55,0,49,0.4472591,281.7096,279.15,292.15
"B183_2022-11-14_04-34-52_2022-11-14_20-45-46",183,"2022-11-14T04:34:52Z",1668400492,"2022-11-14T20:45:46Z",1668458746,253545.2,"33",1.662671e+09,23.1791,0,107,0.9377564,282.6972,280.15,290.224
"B183_2022-11-15_04-42-29_2022-11-15_22-01-59",183,"2022-11-15T04:42:29Z",1668487349,"2022-11-15T22:01:59Z",1668549719,251524,"72",1.576696e+09,25.06293,0,111,0.9137099,283.368,280.15,289.15
"B183_2022-11-16_04-26-36_2022-11-16_08-30-54",183,"2022-11-16T04:26:36Z",1668572796,"2022-11-16T08:30:54Z",1668587454,66887.38,"33",4.182972e+08,26.02907,0,89,0.8201105,283.4131,282.15,291.15
"B183_2022-11-16_15-03-12_2022-11-16_19-46-47",183,"2022-11-16T15:03:12Z",1668610992,"2022-11-16T19:46:47Z",1668628007,77669,"46",4.685028e+08,19.9711,0,63,0.8511401,284.4333,282.15,292.15
"B183_2022-11-17_04-29-26_2022-11-17_08-30-32",183,"2022-11-17T04:29:26Z",1668659366,"2022-11-17T08:30:32Z",1668673832,66873.7,"33",4.019936e+08,24.93605,0,73,0.9002557,283.5294,282.15,291.15
"B183_2022-11-17_15-05-44_2022-11-17_19-45-50",183,"2022-11-17T15:05:44Z",1668697544,"2022-11-17T19:45:50Z",1668714350,77738.43,"46",4.688443e+08,21.61272,1,65,0.8805855,285.277,281.15,291.15
"B183_2022-11-18_04-30-02_2022-11-18_08-32-15",183,"2022-11-18T04:30:02Z",1668745802,"2022-11-18T08:32:15Z",1668760335,66926.26,"33",4.51894e+08,22.78488,0,68,0.9078712,281.0432,279.15,291.15
"B183_2022-11-24_13-09-34_2022-11-24_21-56-20",183,"2022-11-24T13:09:34Z",1669295374,"2022-11-24T21:56:20Z",1669326980,121195.8,"72",8.421843e+08,28.77656,0,90,0.8872402,281.3973,279.15,289.15
"B183_2022-11-25_05-29-08_2022-11-25_18-33-14",183,"2022-11-25T05:29:08Z",1669354148,"2022-11-25T18:33:14Z",1669401194,211854.4,"46",1.517465e+09,26.34082,0,84,0.9736859,280.7461,279.15,288.15
"B183_2022-11-26_06-40-00_2022-11-26_19-31-41",183,"2022-11-26T06:40:00Z",1669444800,"2022-11-26T19:31:41Z",1669491101,188905.1,"83",1.278981e+09,15.743,1,53,0.5059392,280.7126,279.15,292.15
"B183_2022-11-27_04-20-45_2022-11-27_23-32-56",183,"2022-11-27T04:20:45Z",1669522845,"2022-11-27T23:32:56Z",1669591976,274454.2,"72",1.935766e+09,18.36744,0,62,0.9170138,279.3544,277.15,288.15
"B183_2022-11-28_04-04-52_2022-11-28_20-16-30",183,"2022-11-28T04:04:52Z",1669608292,"2022-11-28T20:16:30Z",1669666590,272421.8,"46",1.789929e+09,19.15372,0,62,0.9022453,281.072,279.15,289.15
"B183_2022-11-29_05-02-50_2022-11-29_17-55-21",183,"2022-11-29T05:02:50Z",1669698170,"2022-11-29T17:55:21Z",1669744521,213793.9,"46",1.449432e+09,19.33199,0,77,0.8938125,280.8407,279.15,289.15
"B183_2022-11-30_04-44-12_2022-12-01_00-13-59",183,"2022-11-30T04:44:12Z",1669783452,"2022-12-01T00:13:59Z",1669853639,306626.5,"33",2.265177e+09,19.3351,0,97,0.9121929,279.1319,278.15,288.15
"B183_2022-12-01_14-59-24_2022-12-02_00-08-44",183,"2022-12-01T14:59:24Z",1669906764,"2022-12-02T00:08:44Z",1669939724,147095.6,"46",1.0882e+09,21.01014,0,84,0.9287643,278.9765,277.15,288.15
"B183_2022-12-02_03-53-53_2022-12-03_00-25-22",183,"2022-12-02T03:53:53Z",1669953233,"2022-12-03T00:25:22Z",1670027122,316541.2,"32",2.248647e+09,23.53695,1,77,0.7985249,278.6234,276.15,288.15
"B183_2022-12-03_23-37-02_2022-12-04_03-38-15",183,"2022-12-03T23:37:02Z",1670110622,"2022-12-04T03:38:15Z",1670125095,76879.05,"N4",5.486964e+08,15.19328,0,49,0.5037308,277.5792,275.15,291.15
"B183_2022-12-06_04-15-00_2022-12-06_18-00-37",183,"2022-12-06T04:15:00Z",1670300100,"2022-12-06T18:00:37Z",1670349637,229387.4,"46",1.588076e+09,19.24575,0,65,0.8904477,278.3119,277.15,288.15
"B183_2022-12-07_20-21-18_2022-12-07_23-34-51",183,"2022-12-07T20:21:18Z",1670444478,"2022-12-07T23:34:51Z",1670456091,50549.29,"72",3.785065e+08,21.91304,1,61,0.8990873,276.9143,276.15,279.15
"B183_2022-12-08_14-52-13_2022-12-08_22-06-38",183,"2022-12-08T14:52:13Z",1670511133,"2022-12-08T22:06:38Z",1670537198,112567.4,"32",8.861336e+08,23.56917,0,72,0.8141257,277.4894,275.15,291.15
"B183_2022-12-09_03-50-55_2022-12-09_09-59-13",183,"2022-12-09T03:50:55Z",1670557855,"2022-12-09T09:59:13Z",1670579953,99850.23,"33",7.707455e+08,22.58661,0,100,0.8848817,276.0919,275.15,287.15
"B183_2022-12-09_13-58-08_2022-12-09_23-41-25",183,"2022-12-09T13:58:08Z",1670594288,"2022-12-09T23:41:25Z",1670629285,152128.7,"33",1.237719e+09,28.5404,1,91,0.9004515,276.5726,275.15,287.15
"B183_2022-12-10_06-34-55_2022-12-10_23-26-20",183,"2022-12-10T06:34:55Z",1670654095,"2022-12-10T23:26:20Z",1670714780,248940.7,"72",2.15471e+09,24.73809,0,62,0.8870415,275.8418,275.15,287.15
"B208_2021-03-09_14-15-05_2021-03-09_19-28-18",208,"2021-03-09T14:15:05Z",1615299305,"2021-03-09T19:28:18Z",1615318098,78131.95,"83",5.087648e+08,14.3125,0,55,0.4313079,283.8528,281.15,292.7666
"B208_2021-03-18_05-10-48_2021-03-18_19-04-56",208,"2021-03-18T05:10:48Z",1616044248,"2021-03-18T19:04:56Z",1616094296,205602.6,"83",1.531792e+09,16.58122,0,57,0.5163739,279.4708,278.15,291.15
"B208_2021-03-19_05-15-48_2021-03-19_19-06-06",208,"2021-03-19T05:15:48Z",1616130948,"2021-03-19T19:06:06Z",1616180766,205189.8,"83",1.441695e+09,16.36085,0,80,0.5215881,279.7457,276.15,291.15
"B208_2021-03-20_06-48-28_2021-03-20_19-38-28",208,"2021-03-20T06:48:28Z",1616222908,"2021-03-20T19:38:28Z",1616269108,190341.1,"83",1.464008e+09,11.24934,0,42,0.541893,278.8215,276.15,291.15
"B208_2021-03-25_04-55-26_2021-03-25_19-41-16",208,"2021-03-25T04:55:26Z",1616648126,"2021-03-25T19:41:16Z",1616701276,224920.6,"83",1.196663e+09,14.52097,0,58,0.4848451,288.0261,279.15,293.15
"B208_2021-03-26_05-24-51_2021-03-26_08-31-38",208,"2021-03-26T05:24:51Z",1616736291,"2021-03-26T08:31:38Z",1616747498,48698.26,"83",2.955032e+08,13.56701,0,45,0.3800856,283.1281,281.15,292.15
